"status_id","created_at","user_id","screen_name","text","source","is_quote","is_retweet","favorite_count","retweet_count"
"1039306779769876480",2018-09-11 00:17:00,"2400260346","contrapuntovzla","#SinLuz El de este domingo fue el cuarto apagón masivo en 40 días en Caracas https://t.co/qxLDPgC8xg https://t.co/HMTJ4ASsgV","TweetDeck",FALSE,FALSE,1,0
"1039291680858492928",2018-09-10 23:17:00,"2400260346","contrapuntovzla","#SinLuz El de este domingo fue el cuarto apagón masivo en 40 días en Caracas https://t.co/qxLDPgC8xg https://t.co/VHn7E53BkH","TweetDeck",FALSE,FALSE,1,1
"1039282440144146435",2018-09-10 22:40:17,"2400260346","contrapuntovzla","#MásLeídas 10.- #SinLuz Repite apagón en Caracas: varios sectores se quedaron otra vez sin luz el domingo 9-S https://t.co/pv0ZHWqYfv https://t.co/4hGE1iWi78","Postcron App",FALSE,FALSE,0,0
"1039276581150236673",2018-09-10 22:17:00,"2400260346","contrapuntovzla","#SinLuz El de este domingo fue el cuarto apagón masivo en 40 días en Caracas https://t.co/qxLDPgC8xg https://t.co/KdTyHl1omX","TweetDeck",FALSE,FALSE,0,0
"1039261481613905922",2018-09-10 21:17:00,"2400260346","contrapuntovzla","#SinLuz El de este domingo fue el cuarto apagón masivo en 40 días en Caracas https://t.co/qxLDPgC8xg https://t.co/Yulwf4GAz4","TweetDeck",FALSE,FALSE,0,2
"1039246382496968710",2018-09-10 20:17:00,"2400260346","contrapuntovzla","#SinLuz El de este domingo fue el cuarto apagón masivo en 40 días en Caracas https://t.co/qxLDPgC8xg https://t.co/tcyf5DveYr","TweetDeck",FALSE,FALSE,0,1
"1039237161860640768",2018-09-10 19:40:22,"2400260346","contrapuntovzla","#MásLeídas 10.- #SinLuz Repite apagón en Caracas: varios sectores se quedaron otra vez sin luz el domingo 9-S https://t.co/pv0ZHWqYfv https://t.co/8PoLjxd0CW","Postcron App",FALSE,FALSE,0,1
"1038981703472173056",2018-09-10 02:45:16,"2400260346","contrapuntovzla","#SinLuz Repite apagón en Caracas: varios sectores se quedaron otra vez sin luz el domingo #9Sep https://t.co/BQQqiO5ODq https://t.co/wZ9aDIjzCF","Postcron App",FALSE,FALSE,2,2
"1039231282369114112",2018-09-10 19:17:00,"2400260346","contrapuntovzla","#SinLuz El de este domingo fue el cuarto apagón masivo en 40 días en Caracas https://t.co/qxLDPgTJoO https://t.co/5N2Q0vbu5S","TweetDeck",FALSE,FALSE,0,0
"1039216183520702464",2018-09-10 18:17:00,"2400260346","contrapuntovzla","#SinLuz El de este domingo fue el cuarto apagón masivo en 40 días en Caracas https://t.co/qxLDPgC8xg https://t.co/7ckuj5nGME","TweetDeck",FALSE,FALSE,0,0
