status_id,created_at,user_id,screen_name,text,source,is_quote,is_retweet,favorite_count,retweet_count
995835736787243008,2018-05-14T01:18:36Z,242378825,corpoelecmerida,"@DosLeida Personal operativo al tanto de la situación, a la brevedad posible será restablecido el Serv. Eléctrico. Agradecemos su comprensión. @LMOTTAD",TweetDeck,FALSE,FALSE,0,0
995835711550050304,2018-05-14T01:18:30Z,242378825,corpoelecmerida,"@gemauxvingthui4 Personal operativo al tanto de la situación, a la brevedad posible será restablecido el Serv. Eléctrico. Agradecemos su comprensión. @LMOTTAD",TweetDeck,FALSE,FALSE,0,0
995649792092106752,2018-05-13T12:59:43Z,242378825,corpoelecmerida,RT @mppeevzla: https://t.co/60zmPsvbQb,TweetDeck,FALSE,TRUE,0,26
995460183986929664,2018-05-13T00:26:17Z,242378825,corpoelecmerida,"@Mildredbello Estimado podría indicarnos su número de NIC, punto de referencia y número telefónico para gestionar su requerimiento. @LMOTTAD",TweetDeck,FALSE,FALSE,0,0
995460106761527296,2018-05-13T00:25:58Z,242378825,corpoelecmerida,"@felix__diaz Estimado podría indicarnos su número de NIC, punto de referencia y número telefónico para gestionar su requerimiento. @LMOTTAD",TweetDeck,FALSE,FALSE,0,0
995442814107504640,2018-05-12T23:17:15Z,242378825,corpoelecmerida,"@Marycedavila Estimado podría indicarnos su número de NIC, punto de referencia y número telefónico para gestionar su requerimiento. @LMOTTAD",TweetDeck,FALSE,FALSE,1,0
995432747681402880,2018-05-12T22:37:15Z,242378825,corpoelecmerida,"@AliceResident1 @LMOTTAD Estimado podría indicarnos su número de NIC, punto de referencia y número telefónico para gestionar su requerimiento. @LMOTTAD",TweetDeck,FALSE,FALSE,0,0
995372421594087424,2018-05-12T18:37:33Z,242378825,corpoelecmerida,"Estimados usuarios, al gestionar reporte de servicio bien sea individual o colectivo es importante indicar los siguientes datos: https://t.co/mOxTdw9s3V",TweetDeck,FALSE,FALSE,0,2
995371905938018304,2018-05-12T18:35:30Z,242378825,corpoelecmerida,@paz_yluz2 @LMOTTAD @CORPOELECinfo @dcabellor @NicolasMaduro @LaHojillaenTV @la_iguanatv @TareckPSUV @AlcalCampoElias @JEHYSONGUZMAN Se requiere de los datos para gestionar reporte de servicio.,TweetDeck,FALSE,FALSE,0,0
995334112310366208,2018-05-12T16:05:19Z,242378825,corpoelecmerida,"RT @mppeevzla: Gobierno Bolivariano inauguró la Planta Termoeléctrica Juan Manuel Valdez, en el estado Sucre https://t.co/Hq0EIvx0q3",TweetDeck,FALSE,TRUE,0,22
995333939081379840,2018-05-12T16:04:38Z,242378825,corpoelecmerida,@paz_yluz2 @LMOTTAD @CORPOELECinfo @dcabellor @NicolasMaduro @LaHojillaenTV @la_iguanatv @TareckPSUV @AlcalCampoElias @JEHYSONGUZMAN Indique su NIC y Telef. de con tacto para gestionar su caso.,TweetDeck,FALSE,FALSE,0,0
995007828162240512,2018-05-11T18:28:47Z,242378825,corpoelecmerida,"@nhorelba @LMOTTAD Su caso fue registrado y remitido al personal operativo de guardia, a la brevedad posible será atendido. Agradecemos su comprensión. @LMOTTAD",TweetDeck,FALSE,FALSE,0,0
995005609916420096,2018-05-11T18:19:58Z,242378825,corpoelecmerida,"@nhorelba Por favor indique su número de cuenta contrato, estado, municipio, parroquia, sector, calle y Nro. de Tlf. para gestionar su caso @LMOTTAD",TweetDeck,FALSE,FALSE,1,0
994681925477519360,2018-05-10T20:53:45Z,242378825,corpoelecmerida,"RT @mppeevzla: El ministro del @mppeevzla M/G @LMOTTAD, denunció este martes un nuevo acto de sabotaje contra el Sistema Eléctrico Nacional…",TweetDeck,FALSE,TRUE,0,29
994681853461385216,2018-05-10T20:53:28Z,242378825,corpoelecmerida,"RT @mppeevzla: Contribuye a preservar el nivel del lago, disminuye tu consumo, cuida el agua y la energía #SoyConscienteConsumoEficiente ht…",TweetDeck,FALSE,TRUE,0,19
994665925197647872,2018-05-10T19:50:11Z,242378825,corpoelecmerida,"RT @mppeevzla: #Efeméride ||  A 129 años del natalicio del pintor Venezolano más importante del siglo XX Armando Reverón. 
#VotaSiQuieresPa…",TweetDeck,FALSE,TRUE,0,30
994665847506513920,2018-05-10T19:49:52Z,242378825,corpoelecmerida,"RT @mppeevzla: #Efeméride || Conmemoramos 223 años de la insurreccción de José Leonardo Chirino, héroe y mártir de los procesos pre-indepen…",TweetDeck,FALSE,TRUE,0,32
994665770427863040,2018-05-10T19:49:34Z,242378825,corpoelecmerida,RT @mppeevzla: Actívate y se parte del Sector Eléctrico a través de nuestras #RedesSociales. @mppeevzla ------&gt; y mantente informado del #S…,TweetDeck,FALSE,TRUE,0,24
994665688106139648,2018-05-10T19:49:14Z,242378825,corpoelecmerida,RT @mppeevzla: #LogrosEnRevolucion|| Plan Chamba Juvenil a incorporado 34.965 jóvenes en mayo. https://t.co/gHSa9Jjisc,TweetDeck,FALSE,TRUE,0,25
994621246120873984,2018-05-10T16:52:38Z,242378825,corpoelecmerida,"#AHORA Presente avería en Cto Caño Tigre, afectando sectores; Ula, Caña Brava, Caño Amarillo, Los Cariñitos, Caño La Danta, Agua Linda. @LMOTTAD",TweetDeck,FALSE,FALSE,0,0
994610003918098432,2018-05-10T16:07:58Z,242378825,corpoelecmerida,"@yajaira_ramos @LMOTTAD Por favor indique su número de cuenta contrato o NIC, punto de referencia, y número de teléfono contacto, para gestionar su caso. @LMOTTAD",TweetDeck,FALSE,FALSE,0,0
994574697399570432,2018-05-10T13:47:40Z,242378825,corpoelecmerida,"@RosalesHedy Estimada personal operativo al tanto de la situación, a la brevedad posible será restablecido el Serv. Eléctrico. Agradecemos su comprensión. @LMOTTAD",TweetDeck,FALSE,FALSE,0,0
