status_id,created_at,user_id,screen_name,text,source,is_quote,is_retweet,favorite_count,retweet_count,reply_to_status_id,reply_to_user_id,reply_to_screen_name,hashtags,symbols,urls_url,urls_t.co,urls_expanded_url,media_url,media_t.co,media_expanded_url,media_type,ext_media_url,ext_media_t.co,ext_media_expanded_url,ext_media_type,mentions_user_id,mentions_screen_name,lang,quoted_status_id,quoted_text,retweet_status_id,retweet_text,place_url,place_name,place_full_name,place_type,country,country_code,geo_coords,coords_coords,bbox_coords
994644109246812160,2018-05-10T18:23:29Z,188019652,CORPOELECinfo,@orivillafranca Exacto estimada 3017584.10,TweetDeck,FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
994643917210611712,2018-05-10T18:22:44Z,188019652,CORPOELECinfo,"@oficialmetamorf Podría indicarnos número de estado, NIC, teléfono de contacto y Pto. de Ref. Para validar su requerimiento. @CorpoelecInform",TweetDeck,FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
994643369245765632,2018-05-10T18:20:33Z,188019652,CORPOELECinfo,"@Patty127 Personal operativo al tanto de la situación, a la brevedad posible será restablecido el Serv. Eléctrico. Agradecemos su comprensión. @LMOTTAD",TweetDeck,FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
994640774116626432,2018-05-10T18:10:14Z,188019652,CORPOELECinfo,"@anadeloynaz Personal operativo al tanto de la situación, a la brevedad posible será restablecido el Serv. Eléctrico. @LMOTTAD",TweetDeck,FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
994640246913544192,2018-05-10T18:08:09Z,188019652,CORPOELECinfo,@orivillafranca Estimada el numero de serie es el 10.,TweetDeck,FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
994634211217821696,2018-05-10T17:44:10Z,188019652,CORPOELECinfo,"@anadeloynaz @LMOTTAD Podría indicarnos número de contrato o NIC, teléfono de contacto y punto de referencia para gestionar su caso.",TweetDeck,FALSE,FALSE,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
994633760510480384,2018-05-10T17:42:22Z,188019652,CORPOELECinfo,"@orivillafranca Buenas tarde estimada, su NIC es el 3017584.",TweetDeck,FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
994632975764598784,2018-05-10T17:39:15Z,188019652,CORPOELECinfo,@mikiziegler Su caso será atendido por la cuenta correspondiente @corpoelecmon,TweetDeck,FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
994632896832032768,2018-05-10T17:38:56Z,188019652,CORPOELECinfo,@lebkar04 Su caso será atendido por la cuenta correspondiente @Corpoelec_boliv,TweetDeck,FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
994630343582986240,2018-05-10T17:28:47Z,188019652,CORPOELECinfo,@agreda104 Su caso será atendido por la cuenta correspondiente @CorpoelecNE,TweetDeck,FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
994628957587804160,2018-05-10T17:23:17Z,188019652,CORPOELECinfo,@juzapna7 Su caso será atendido por la cuenta correspondiente @CorpoelecInform,TweetDeck,FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
994626369353990144,2018-05-10T17:13:00Z,188019652,CORPOELECinfo,Usando los #CanalesDePago electrónicos ahorras tiempo al cancelar tu factura del servicio eléctrico https://t.co/3gpaG86sBS,TweetDeck,FALSE,FALSE,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
994625421915443200,2018-05-10T17:09:14Z,188019652,CORPOELECinfo,"#Efemeride || A 223 años de la rebelión africana, con orgullo en nuestra Patria celebramos la Afrovenezolanidad, en honor a José Leonardo Chirinos por su lucha en pro de la igualdad de los pueblos libre de esclavitud https://t.co/5TRrdsqZoF",Twitter Web Client,FALSE,FALSE,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
994623118894387200,2018-05-10T17:00:05Z,188019652,CORPOELECinfo,#Efemeride || Hoy #10May se celebra el Día del Artista Plástico en honor al natalicio de Armando Reverón quien fuese uno de los mayores precursores de arte del siglo XX. https://t.co/pOss5F5wWz,Twitter Web Client,FALSE,FALSE,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
994622661090332672,2018-05-10T16:58:16Z,188019652,CORPOELECinfo,@FrancysHernand7 podría indicarnos un número de contacto por favor.,TweetDeck,FALSE,FALSE,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
994622449571581952,2018-05-10T16:57:25Z,188019652,CORPOELECinfo,@yolytp podría indicarnos un número de contacto por favor.,TweetDeck,FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
994620788945891328,2018-05-10T16:50:49Z,188019652,CORPOELECinfo,#Efemeride || #10May de 1889 Nace de Armando Reverón ícono de las artes plásticas en Venezuela y América Latina. https://t.co/00xWUZM46s,Twitter Web Client,FALSE,FALSE,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
994620331322236928,2018-05-10T16:49:00Z,188019652,CORPOELECinfo,"@feyulmire1972 Podría indicarnos número de contrato o NIC, teléfono de contacto y punto de referencia para gestionar su caso",TweetDeck,FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
994619137807790080,2018-05-10T16:44:16Z,188019652,CORPOELECinfo,"#EnVivo🎙️| Presidente @NicolasMaduro inaugura el urbanismo Luisa Cáceres de Arismendi en el estado Nueva Esparta para beneficiar a 1.584 familias. 
https://t.co/zFA8MaY3Gx",Twitter for Android,FALSE,FALSE,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
994618746705760256,2018-05-10T16:42:42Z,188019652,CORPOELECinfo,"RT @PresidencialVen: “Hoy entregamos 1584 viviendas en Nueva Esparta, gracias a la Gran Misión Vivienda Venezuela, seguimos rumbo a los 5 m…",Twitter Web Client,FALSE,TRUE,0,258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
994618634558427136,2018-05-10T16:42:16Z,188019652,CORPOELECinfo,¡Luchamos para consolidar una patria libre y soberana! #VotaSiQuieresPatria @LMOTTAD https://t.co/9Ysfn0jz4o,Twitter Web Client,FALSE,FALSE,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
994617864178094080,2018-05-10T16:39:12Z,188019652,CORPOELECinfo,"RT @mppeevzla: Durante cada proceso electoral Venezuela vota por la paz, por la independencia, por la libertad y la soberanía.
#VotaSiQuier…",Twitter Web Client,FALSE,TRUE,0,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
994616170685878272,2018-05-10T16:32:28Z,188019652,CORPOELECinfo,RT @NicolasMaduro: #EnVivo📹 | Llegamos a la Isla de Margarita para seguir brindando bienestar y protección a nuestro Pueblo. Más viviendas…,Twitter Web Client,FALSE,TRUE,0,1801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
994613938582155264,2018-05-10T16:23:36Z,188019652,CORPOELECinfo,"@abrachoyanez Podría indicarnos número de estado, NIC, teléfono de contacto y Pto. de Ref. Para validar su requerimiento.",TweetDeck,FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
994610661471776768,2018-05-10T16:10:35Z,188019652,CORPOELECinfo,"RT @NicolasMaduro: Desde 2005 conmemoramos el Día de la Afrovenezolanidad, recordando aquel grito de rebeldía que iniciaron nuestros herman…",Twitter Web Client,FALSE,TRUE,0,2298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
994610552998649856,2018-05-10T16:10:09Z,188019652,CORPOELECinfo,"RT @mppeevzla: NotiSEN || Comisión Especial afina estrategias para proteger Sistema Eléctrico Nacional en #Zulia de cara al #20May
#VotaSiQ…",Twitter Web Client,FALSE,TRUE,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
994610527224647680,2018-05-10T16:10:03Z,188019652,CORPOELECinfo,"RT @mppeevzla: NotiSEN || Las autoridades electorales probaron el funcionamiento de la plataforma tecnológica, que funcionó de acuerdo con…",Twitter Web Client,FALSE,TRUE,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
994610507586920448,2018-05-10T16:09:58Z,188019652,CORPOELECinfo,RT @CancilleriaVE: #AHORA | Inicia en Caracas plenaria en la que se presentarán las conclusiones de la Jornada Mundial por los Derechos de…,Twitter Web Client,FALSE,TRUE,0,129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
994610483561926656,2018-05-10T16:09:52Z,188019652,CORPOELECinfo,"RT @CancilleriaVE: Primer Ministro Ralph Gonsalves: esta reunión es histórica, primera vez que se reúnen hermanos del Caribe y África para…",Twitter Web Client,FALSE,TRUE,0,101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
994610461210529792,2018-05-10T16:09:47Z,188019652,CORPOELECinfo,"RT @mppeevzla: NotiSEN || Precio del petróleo sube hasta 77 dólares después de salida de EE.UU. del tratado nuclear con Irán. 
#VotaSiQuier…",Twitter Web Client,FALSE,TRUE,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
994610068753612800,2018-05-10T16:08:14Z,188019652,CORPOELECinfo,"@29yajayaja No manejamos tiempo de solución, a la brevedad posible será restablecido el servicio.",TweetDeck,FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
